Episodio,Turno,Dados,Puntaje de Tirada,Puntaje Total,Acción
6050,0,"[2, 1, 1, 5, 6, 4]",0,0,Plantarse
6051,0,"[1, 4, 1, 4, 2, 2]",0,0,Plantarse
6052,0,"[1, 3, 6, 2, 5, 4]",0,0,Plantarse
6053,0,"[2, 3, 2, 4, 1, 3]",0,0,Plantarse
6054,0,"[2, 2, 5, 5, 3, 4]",0,0,Plantarse
6055,0,"[2, 5, 6, 3, 6, 1]",0,0,Plantarse
6056,0,"[3, 3, 2, 1, 1, 5]",0,0,Plantarse
6057,0,"[5, 5, 1, 1, 1, 3]",0,0,Plantarse
6058,0,"[4, 5, 3, 4, 2, 3]",0,0,Plantarse
6059,0,"[3, 4, 4, 3, 3, 1]",0,0,Plantarse
6060,0,"[2, 4, 6, 1, 6, 5]",0,0,Plantarse
6061,0,"[2, 6, 4, 5, 1, 6]",0,0,Plantarse
6062,0,"[4, 2, 5, 1, 5, 2]",0,0,Plantarse
6063,0,"[6, 5, 6, 6, 6, 5]",0,0,Plantarse
6064,0,"[5, 6, 2, 1, 5, 2]",0,0,Plantarse
6065,0,"[3, 1, 5, 5, 6, 1]",0,0,Plantarse
6066,0,"[3, 6, 5, 3, 2, 3]",0,0,Plantarse
6067,0,"[1, 4, 1, 6, 5, 2]",0,0,Plantarse
6068,0,"[4, 6, 4, 5, 3, 4]",0,0,Plantarse
6069,0,"[6, 5, 4, 5, 6, 4]",0,0,Plantarse
6070,0,"[6, 6, 5, 5, 5, 6]",0,0,Plantarse
6071,0,"[5, 3, 2, 6, 2, 6]",0,0,Plantarse
6072,0,"[4, 4, 3, 5, 2, 3]",0,0,Plantarse
6073,0,"[6, 2, 1, 5, 6, 4]",0,0,Plantarse
6074,0,"[3, 5, 2, 3, 4, 2]",0,0,Plantarse
6075,0,"[4, 4, 1, 4, 5]",0,0,Plantarse
6076,0,"[3, 5, 6, 3, 6]",0,0,Plantarse
6077,0,"[4, 1, 3, 6, 6, 6]",0,0,Plantarse
6078,0,"[5, 2, 5, 6, 4, 6]",0,0,Plantarse
6079,0,"[5, 2, 5, 3, 6, 6]",0,0,Plantarse
6080,0,"[2, 6, 2, 1, 6, 2]",0,0,Plantarse
6081,0,"[1, 5, 4, 3, 4, 4]",0,0,Plantarse
6082,0,"[6, 3, 3, 1, 6, 5]",0,0,Plantarse
6083,0,"[3, 1, 6, 4, 1, 5]",0,0,Plantarse
6084,0,[2],0,0,Plantarse
6085,0,[2],0,0,Tirar
6086,0,"[4, 6, 4, 6, 4, 4]",0,0,Plantarse
6087,0,"[6, 6, 6, 5, 4, 6]",0,0,Plantarse
6088,0,"[1, 4, 3, 4, 4, 3]",0,0,Plantarse
6089,0,"[5, 2, 3, 6, 4, 5]",0,0,Plantarse
6090,0,"[4, 2, 4, 6, 1, 5]",0,0,Plantarse
6091,0,"[5, 4, 5, 5, 5, 5]",0,0,Plantarse
6092,0,"[1, 2, 2, 5, 2, 1]",0,0,Plantarse
6093,0,"[5, 5, 4, 2, 2, 4]",0,0,Plantarse
6094,0,"[3, 1, 2, 4, 2, 4]",0,0,Plantarse
6095,0,"[2, 1, 3, 5, 2, 5]",0,0,Plantarse
6096,0,"[6, 5, 1, 6, 1, 1]",0,0,Plantarse
6097,0,"[5, 6, 1, 6, 4, 5]",0,0,Plantarse
6098,0,"[6, 6, 2, 1, 2, 3]",0,0,Plantarse
6099,0,"[2, 4, 3, 6, 6, 4]",0,0,Plantarse
6100,0,"[1, 4, 3, 5, 2, 6]",0,0,Plantarse
6101,0,"[3, 3, 4, 2, 4, 6]",0,0,Tirar
6102,0,"[1, 2, 3, 2, 2, 3]",0,0,Plantarse
6103,0,"[4, 1, 2, 6, 1, 5]",0,0,Plantarse
6104,0,"[6, 2, 6, 4, 5, 6]",0,0,Plantarse
6105,0,"[6, 5, 2, 3, 5, 3]",0,0,Plantarse
6106,0,"[3, 5, 2, 4, 1, 4]",0,0,Plantarse
6107,0,"[6, 3, 3, 4, 3, 6]",0,0,Plantarse
6108,0,"[5, 5, 1, 4, 1, 2]",0,0,Plantarse
6109,0,"[1, 4, 2, 3, 5, 1]",0,0,Plantarse
6110,0,"[1, 6, 4, 4, 6, 1]",0,0,Plantarse
6111,0,"[1, 5, 5, 1, 5, 3]",0,0,Plantarse
6112,0,"[1, 2, 5, 5, 5, 1]",0,0,Plantarse
6113,0,"[2, 6, 2, 4, 3, 4]",0,0,Plantarse
6114,0,"[4, 6, 5]",0,0,Plantarse
6115,0,"[1, 3, 6, 5, 5, 5]",0,0,Plantarse
6116,0,"[4, 4, 2, 3, 5, 1]",0,0,Plantarse
6117,0,"[1, 3, 6, 5, 1, 5]",0,0,Plantarse
6118,0,"[6, 5, 2, 1, 3, 2]",0,0,Plantarse
6119,0,"[4, 3, 3, 3, 1, 4]",0,0,Plantarse
6120,0,"[5, 5, 4, 2, 5, 6]",0,0,Plantarse
6121,0,"[2, 4, 4, 6, 3, 5]",0,0,Plantarse
6122,0,"[5, 3, 4, 6, 4, 6]",0,0,Plantarse
6123,0,"[3, 6, 4, 1, 4, 6]",0,0,Plantarse
6124,0,"[2, 6, 1, 2, 2, 2]",0,0,Plantarse
6125,0,"[4, 5, 3, 6, 4, 1]",0,0,Plantarse
6126,0,"[1, 2, 4, 1, 4, 5]",0,0,Plantarse
6127,0,"[6, 6, 3, 1, 4, 6]",0,0,Plantarse
6128,0,"[2, 3, 3, 3, 6, 5]",0,0,Plantarse
6129,0,"[2, 3, 5, 4, 6, 1]",0,0,Plantarse
6130,0,"[6, 5, 2, 5, 3, 1]",0,0,Plantarse
6131,0,"[3, 5, 5, 1, 2, 3]",0,0,Plantarse
6132,0,"[4, 3, 5, 3, 5, 5]",0,0,Plantarse
6133,0,"[2, 6, 5, 1, 1, 6]",0,0,Plantarse
6134,0,"[2, 2, 5, 5, 6, 2]",0,0,Plantarse
6135,0,"[5, 4, 3, 5, 6, 1]",0,0,Plantarse
6136,0,"[3, 3, 5, 2, 2, 6]",0,0,Plantarse
6137,0,"[4, 1, 2, 6, 1, 1]",0,0,Plantarse
6138,0,"[4, 5, 2, 2, 5, 4]",0,0,Plantarse
6139,0,"[4, 1, 2, 5, 1, 2]",0,0,Plantarse
6140,0,"[3, 6, 3, 2, 1, 5]",0,0,Plantarse
6141,0,"[2, 6, 3, 3, 1, 3]",0,0,Plantarse
6142,0,"[5, 3, 1, 4, 6, 4]",0,0,Plantarse
6143,0,"[6, 6, 2, 5, 1, 6]",0,0,Plantarse
6144,0,"[5, 6, 6, 3, 5, 6]",0,0,Plantarse
6145,0,"[2, 1, 1, 4, 4, 5]",0,0,Plantarse
6146,0,"[4, 1, 2, 5, 1, 2]",0,0,Plantarse
6147,0,"[3, 4, 1, 6, 2, 5]",0,0,Plantarse
6148,0,"[1, 2, 1, 3, 1, 6]",0,0,Plantarse
6149,0,"[1, 6, 2, 6, 5, 2]",0,0,Plantarse
6150,0,"[3, 1, 2, 1, 5, 1]",0,0,Plantarse
6151,0,"[3, 3, 1, 3, 6, 6]",0,0,Plantarse
6152,0,"[4, 6, 3, 2, 6, 3]",0,0,Plantarse
6153,0,"[5, 1, 2, 3, 2, 2]",0,0,Plantarse
6154,0,"[6, 3, 6, 3, 5, 1]",0,0,Plantarse
6155,0,"[1, 1, 6, 5, 3, 3]",0,0,Plantarse
6156,0,"[2, 2, 3, 3, 3, 6]",0,0,Plantarse
6157,0,"[5, 6, 1, 6, 2, 2]",0,0,Plantarse
6158,0,"[6, 5, 3, 1, 4, 6]",0,0,Plantarse
6159,0,"[4, 3, 5, 1, 5, 4]",0,0,Plantarse
6160,0,"[2, 2, 1, 6, 4, 1]",0,0,Plantarse
6161,0,"[1, 6, 6, 2, 6, 6]",0,0,Plantarse
6162,0,"[2, 1, 4, 4, 4, 4]",0,0,Plantarse
6163,0,"[2, 1, 4, 3, 4, 6]",0,0,Plantarse
6164,0,"[1, 5, 1, 4, 1, 1]",0,0,Plantarse
6165,0,"[3, 2, 4, 4, 4, 2]",0,0,Plantarse
6166,0,"[2, 6, 6, 6, 1, 2]",0,0,Plantarse
6167,0,"[6, 6, 4, 6, 1, 5]",0,0,Plantarse
6168,0,"[5, 5, 3, 1, 4, 4]",0,0,Plantarse
6169,0,"[2, 4, 6, 6, 2, 2]",0,0,Plantarse
6170,0,"[5, 6, 5, 4, 5, 1]",0,0,Plantarse
6171,0,"[6, 4, 2, 1, 6, 3]",0,0,Plantarse
6172,0,"[4, 2, 5, 1, 4, 1]",0,0,Plantarse
6173,0,"[1, 1, 2, 1, 2, 2]",0,0,Plantarse
6174,0,"[3, 5, 6, 2, 2, 2]",0,0,Plantarse
6175,0,"[3, 6, 1, 5, 2, 5]",0,0,Plantarse
6176,0,"[1, 1, 2, 4, 5, 5]",0,0,Plantarse
6177,0,"[6, 2, 2, 4, 5, 6]",0,0,Plantarse
6178,0,"[5, 6, 3, 2, 1, 2]",0,0,Plantarse
6179,0,"[6, 2, 5, 4, 2, 3]",0,0,Plantarse
6180,0,"[1, 5, 2, 3, 4]",0,0,Plantarse
6181,0,"[4, 2, 5, 2, 1, 1]",0,0,Plantarse
6182,0,"[3, 5, 4, 1, 1, 1]",0,0,Plantarse
6183,0,"[3, 5, 3, 2, 6, 3]",0,0,Plantarse
6184,0,"[6, 6, 4, 4, 3, 4]",0,0,Plantarse
6185,0,"[6, 4, 1, 5, 6, 5]",0,0,Plantarse
6186,0,"[3, 1, 2, 6, 1, 2]",0,0,Plantarse
6187,0,"[6, 6, 4, 3]",0,0,Plantarse
6188,0,"[2, 1, 3, 1, 3, 3]",0,0,Plantarse
6189,0,"[4, 2, 4, 5, 3, 1]",0,0,Plantarse
6190,0,"[1, 2, 1, 2, 4, 5]",0,0,Plantarse
6191,0,"[3, 3, 5, 2, 2, 2]",0,0,Plantarse
6192,0,"[3, 2, 6, 2, 2, 3]",0,0,Plantarse
6193,0,"[5, 4, 2, 5, 4, 5]",0,0,Plantarse
6194,0,"[2, 1, 5, 3, 3, 5]",0,0,Plantarse
6195,0,[2],0,0,Plantarse
6196,0,"[4, 1, 5, 5]",0,0,Plantarse
6197,0,"[6, 6, 2, 5, 4, 5]",0,0,Plantarse
6198,0,"[2, 6, 5, 4, 5, 1]",0,0,Plantarse
6199,0,"[2, 3, 5, 6, 4, 5]",0,0,Plantarse
6200,0,"[6, 1, 1, 5, 1, 1]",0,0,Plantarse
6201,0,"[1, 4, 6, 3, 2, 6]",0,0,Plantarse
6202,0,"[3, 4, 6, 3, 5, 5]",0,0,Plantarse
6203,0,"[4, 5, 3, 6, 2, 2]",0,0,Plantarse
6204,0,"[2, 6, 1, 5, 3, 1]",0,0,Plantarse
6205,0,"[3, 4, 1, 1, 6, 2]",0,0,Plantarse
6206,0,"[3, 5, 3, 2, 6, 3]",0,0,Plantarse
6207,0,"[3, 5, 1, 5, 2, 6]",0,0,Plantarse
6208,0,"[5, 3, 2, 6, 1, 6]",0,0,Plantarse
6209,0,"[6, 5, 6, 5, 3, 2]",0,0,Plantarse
6210,0,"[4, 4, 6, 6, 6, 3]",0,0,Plantarse
6211,0,"[1, 6, 5, 4, 3, 5]",0,0,Plantarse
6212,0,"[6, 4, 6, 3, 5, 3]",0,0,Plantarse
6213,0,"[1, 6, 3, 5, 4, 5]",0,0,Plantarse
6214,0,"[2, 4, 1, 2, 2, 2]",0,0,Plantarse
6215,0,"[5, 1, 5, 4, 6, 5]",0,0,Plantarse
6216,0,"[2, 2, 4, 6, 5, 4]",0,0,Plantarse
6217,0,"[2, 5, 2, 4, 2, 6]",0,0,Plantarse
6218,0,"[2, 3, 6, 6, 2, 1]",0,0,Plantarse
6219,0,"[1, 3, 3, 5, 6, 2]",0,0,Plantarse
6220,0,"[4, 1, 4, 3, 1, 3]",0,0,Plantarse
6221,0,"[1, 1, 5, 1, 6, 2]",0,0,Plantarse
6222,0,"[4, 2, 3, 3, 5, 3]",0,0,Plantarse
6223,0,"[2, 2, 6, 6, 5, 3]",0,0,Plantarse
6224,0,"[4, 3, 6, 2, 4, 3]",0,0,Plantarse
6225,0,"[4, 4, 4, 3, 3, 3]",0,0,Plantarse
6226,0,"[4, 2, 5, 1, 2, 4]",0,0,Plantarse
6227,0,"[1, 2, 5, 4, 2, 1]",0,0,Plantarse
6228,0,"[2, 3, 3, 3, 4, 2]",0,0,Plantarse
6229,0,"[1, 5, 6, 6, 1, 2]",0,0,Plantarse
6230,0,"[3, 2, 4, 4, 2, 1]",0,0,Plantarse
6231,0,"[1, 1, 3, 2, 1, 4]",0,0,Plantarse
6232,0,"[6, 6, 4, 5, 6, 3]",0,0,Plantarse
6233,0,"[4, 1, 6, 5, 5, 1]",0,0,Plantarse
6234,0,"[3, 2, 6, 5]",0,0,Plantarse
6235,0,"[1, 6, 2, 4, 4, 6]",0,0,Plantarse
6236,0,"[1, 5, 3, 5, 2, 4]",0,0,Plantarse
6237,0,"[1, 6, 4, 5, 2, 5]",0,0,Plantarse
6238,0,"[1, 4, 1, 6, 6, 5]",0,0,Plantarse
6239,0,"[1, 1, 2, 2, 1, 4]",0,0,Plantarse
6240,0,"[5, 6, 4, 6, 6, 2]",0,0,Plantarse
6241,0,"[5, 1, 1, 1, 6, 6]",0,0,Plantarse
6242,0,"[1, 1, 3, 3, 1, 5]",0,0,Plantarse
6243,0,"[1, 2, 2, 5, 6, 3]",0,0,Plantarse
6244,0,"[6, 4, 1, 4, 2, 6]",0,0,Plantarse
6245,0,"[1, 3, 2, 1, 3, 1]",0,0,Plantarse
6246,0,"[6, 3, 5, 4, 2, 3]",0,0,Plantarse
6247,0,"[4, 3, 3, 5, 4, 5]",0,0,Plantarse
6248,0,"[4, 3, 6, 1, 6, 6]",0,0,Plantarse
6249,0,"[6, 1, 1, 6, 5, 3]",0,0,Plantarse
6250,0,"[2, 2, 5, 3, 4, 6]",0,0,Plantarse
6251,0,"[4, 2, 3, 3, 1, 4]",0,0,Plantarse
6252,0,"[3, 1, 3, 4, 5, 3]",0,0,Plantarse
6253,0,"[3, 2, 4, 4, 2, 6]",0,0,Tirar
6254,0,"[4, 5, 4, 6, 4, 6]",0,0,Plantarse
6255,0,"[3, 3, 3, 4, 6, 1]",0,0,Plantarse
6256,0,"[5, 4, 4, 4, 2, 5]",0,0,Plantarse
6257,0,"[1, 3, 4, 1, 4, 1]",0,0,Plantarse
6258,0,"[4, 5, 2, 6, 4, 1]",0,0,Plantarse
6259,0,"[6, 4, 1, 3, 5, 5]",0,0,Plantarse
6260,0,"[6, 3, 3, 1, 1, 1]",0,0,Plantarse
6261,0,"[4, 6, 1, 6, 5, 3]",0,0,Plantarse
6262,0,"[3, 1, 5, 5, 4, 5]",0,0,Plantarse
6263,0,"[4, 1, 1, 6, 6, 4]",0,0,Plantarse
6264,0,"[2, 2, 3, 3, 3, 4]",0,0,Plantarse
6265,0,"[3, 5, 5, 5, 6, 3]",0,0,Plantarse
6266,0,"[1, 1, 1, 1]",0,0,Plantarse
6267,0,"[6, 6, 6, 6, 6, 1]",0,0,Plantarse
6268,0,"[6, 5, 5, 2, 5, 4]",0,0,Plantarse
6269,0,"[3, 2, 1, 1, 5, 3]",0,0,Plantarse
6270,0,"[2, 5, 3, 6, 4, 3]",0,0,Plantarse
6271,0,"[3, 3, 1, 5, 2, 3]",0,0,Plantarse
6272,0,"[6, 6, 3, 3, 4, 4]",0,0,Plantarse
6273,0,"[3, 2, 1, 3, 2, 5]",0,0,Plantarse
6274,0,"[5, 1, 3, 4, 4]",0,0,Plantarse
6275,0,"[6, 5, 3, 4, 4, 6]",0,0,Plantarse
6276,0,"[5, 1, 6, 1, 6, 6]",0,0,Plantarse
6277,0,"[5, 2, 4, 2, 3, 5]",0,0,Plantarse
6278,0,"[5, 4, 4, 4, 6, 1]",0,0,Plantarse
6279,0,"[3, 4, 2, 3, 6, 4]",0,0,Plantarse
6280,0,"[3, 6, 4, 4, 2, 4]",0,0,Plantarse
6281,0,"[5, 3, 6, 3, 5, 2]",0,0,Plantarse
6282,0,"[3, 2, 1, 6, 1, 4]",0,0,Plantarse
6283,0,"[2, 1, 6, 4, 2, 2]",0,0,Plantarse
6284,0,"[1, 3, 4, 1, 4, 4]",0,0,Plantarse
6285,0,"[3, 5, 2, 6, 4, 2]",0,0,Plantarse
6286,0,"[3, 6, 6, 1, 5, 3]",0,0,Plantarse
6287,0,"[1, 1, 1, 3, 5, 4]",0,0,Plantarse
6288,0,"[3, 6, 4, 3, 1, 2]",0,0,Plantarse
6289,0,"[1, 6, 3, 5, 3, 4]",0,0,Plantarse
6290,0,"[6, 5, 2, 3, 1, 2]",0,0,Plantarse
6291,0,"[1, 3, 2, 2, 1, 6]",0,0,Plantarse
6292,0,"[3, 4, 5, 5, 5, 2]",0,0,Plantarse
6293,0,"[4, 4, 4, 2, 2, 6]",0,0,Plantarse
6294,0,"[2, 4, 4, 3, 1, 2]",0,0,Plantarse
6295,0,"[6, 3, 6, 1, 4, 3]",0,0,Plantarse
6296,0,"[3, 6, 6, 6, 5, 6]",0,0,Plantarse
6297,0,"[6, 3, 1, 3, 1, 6]",0,0,Plantarse
6298,0,"[5, 6, 3, 2, 3, 2]",0,0,Plantarse
6299,0,"[4, 5, 2, 3, 3, 5]",0,0,Plantarse
6300,0,"[1, 1, 4, 2, 3, 1]",0,0,Plantarse
6301,0,"[5, 3, 2, 6, 6, 6]",0,0,Plantarse
6302,0,"[6, 3, 6, 1, 2, 2]",0,0,Plantarse
6303,0,"[4, 2, 1, 2, 6, 3]",0,0,Plantarse
6304,0,"[1, 5, 4, 2, 5, 1]",0,0,Plantarse
6305,0,"[3, 1, 6, 6, 3]",0,0,Plantarse
6306,0,"[3, 2, 5, 1, 3, 2]",0,0,Plantarse
6307,0,"[5, 1, 1, 3, 1, 4]",0,0,Plantarse
6308,0,"[4, 4, 3, 5, 1, 1]",0,0,Plantarse
6309,0,"[4, 3, 1, 4, 3, 6]",0,0,Plantarse
6310,0,"[5, 2, 4, 2, 4, 4]",0,0,Plantarse
6311,0,"[1, 4, 4, 2, 3, 4]",0,0,Plantarse
6312,0,"[1, 5, 4, 5, 3, 5]",0,0,Plantarse
6313,0,"[1, 5, 4, 1, 1, 1]",0,0,Plantarse
6314,0,"[3, 1, 3, 4, 1, 6]",0,0,Plantarse
6315,0,"[4, 5, 4, 3, 4, 3]",0,0,Plantarse
6316,0,"[6, 3, 5, 4, 2, 5]",0,0,Plantarse
6317,0,"[2, 3, 4, 6, 5, 4]",0,0,Plantarse
6318,0,"[1, 4, 1, 5, 2, 2]",0,0,Plantarse
6319,0,[],0,0,Tirar
6320,0,"[3, 2, 3, 2, 1, 5]",0,0,Plantarse
6321,0,"[4, 2, 3, 5, 2, 5]",0,0,Plantarse
6322,0,"[5, 6, 1, 4, 2, 1]",0,0,Plantarse
6323,0,"[2, 1, 4, 2, 2, 1]",0,0,Plantarse
6324,0,"[6, 1, 6, 5, 6, 6]",0,0,Plantarse
6325,0,"[2, 2, 3, 3, 6, 1]",0,0,Plantarse
6326,0,"[6, 4, 4, 6, 3, 6]",0,0,Plantarse
6327,0,"[5, 2, 2, 3, 1, 4]",0,0,Plantarse
6328,0,"[3, 6, 4, 2, 5, 3]",0,0,Plantarse
6329,0,"[5, 1, 6, 2, 1, 4]",0,0,Plantarse
6330,0,"[5, 6, 5, 5, 5, 2]",0,0,Plantarse
6331,0,"[4, 6, 4, 5, 6, 5]",0,0,Plantarse
6332,0,"[4, 4, 4, 5, 2, 1]",0,0,Plantarse
6333,0,"[1, 3, 5, 2, 5, 6]",0,0,Plantarse
6334,0,"[1, 2, 6, 2, 6, 1]",0,0,Plantarse
6335,0,"[6, 5, 1, 4, 3, 2]",0,0,Plantarse
6336,0,"[6, 5, 5, 2, 5, 4]",0,0,Plantarse
6337,0,"[2, 2, 4, 3, 3, 5]",0,0,Plantarse
6338,0,"[4, 3, 1, 6, 4, 2]",0,0,Plantarse
6339,0,"[6, 2, 2, 3, 2, 4]",0,0,Plantarse
6340,0,"[2, 4, 3, 6, 4, 2]",0,0,Plantarse
6341,0,"[2, 1, 2, 5, 3, 5]",0,0,Plantarse
6342,0,"[5, 2, 5, 1, 6, 3]",0,0,Plantarse
6343,0,"[2, 6, 4, 3, 4, 6]",0,0,Plantarse
6344,0,"[5, 5, 1, 4, 3, 6]",0,0,Plantarse
6345,0,"[3, 3, 5, 2, 3, 2]",0,0,Plantarse
6346,0,"[5, 2, 6, 1, 3, 3]",0,0,Plantarse
6347,0,"[5, 4, 2, 4, 6, 1]",0,0,Plantarse
6348,0,"[6, 2, 1, 2, 5, 3]",0,0,Plantarse
6349,0,"[1, 2, 6, 2, 4, 1]",0,0,Plantarse
6350,0,"[1, 2, 5, 5, 3, 3]",0,0,Plantarse
6351,0,"[2, 1, 4, 2, 4, 1]",0,0,Plantarse
6352,0,"[4, 1, 5, 4, 3, 1]",0,0,Plantarse
6353,0,"[6, 4, 2, 6, 6, 1]",0,0,Plantarse
6354,0,"[5, 3, 5, 5, 1, 6]",0,0,Plantarse
6355,0,"[3, 3, 1, 4, 6, 4]",0,0,Plantarse
6356,0,"[1, 1, 2, 1, 2, 3]",0,0,Plantarse
6357,0,"[2, 3, 1, 2, 1, 4]",0,0,Plantarse
6358,0,"[4, 2, 6, 3, 4, 1]",0,0,Plantarse
6359,0,[3],0,0,Tirar
6360,0,"[5, 6, 3, 4, 2, 1]",0,0,Plantarse
6361,0,"[3, 5, 3, 2, 2, 2]",0,0,Plantarse
6362,0,"[2, 1, 2, 2, 3, 1]",0,0,Plantarse
6363,0,"[6, 3, 6, 2, 1, 5]",0,0,Plantarse
6364,0,"[2, 6, 3, 5, 5, 1]",0,0,Plantarse
6365,0,"[3, 5, 3, 6, 3, 1]",0,0,Plantarse
6366,0,"[3, 3, 2, 2, 1, 6]",0,0,Plantarse
6367,0,"[6, 4, 5, 3, 2, 5]",0,0,Plantarse
6368,0,"[5, 4, 6, 4, 4, 3]",0,0,Plantarse
6369,0,"[1, 4, 1, 1, 3, 4]",0,0,Plantarse
6370,0,"[1, 3, 1, 1, 2, 6]",0,0,Plantarse
6371,0,"[5, 6, 1, 6, 2, 6]",0,0,Plantarse
6372,0,"[6, 4, 2, 2, 4, 1]",0,0,Plantarse
6373,0,"[6, 5, 4, 2, 3, 3]",0,0,Plantarse
6374,0,"[6, 3, 6, 2, 6, 3]",0,0,Plantarse
6375,0,"[1, 1, 3, 5, 6, 3]",0,0,Plantarse
6376,0,"[5, 1, 5, 1, 4, 4]",0,0,Plantarse
6377,0,"[5, 5, 1, 3, 3, 3]",0,0,Plantarse
6378,0,"[6, 4, 5, 4, 2, 1]",0,0,Plantarse
6379,0,"[2, 3, 6, 2, 2, 1]",0,0,Plantarse
6380,0,"[5, 1, 2, 1, 3, 1]",0,0,Plantarse
6381,0,"[3, 4, 4, 3, 2, 3]",0,0,Plantarse
6382,0,"[5, 4, 3, 3, 1, 4]",0,0,Plantarse
6383,0,"[4, 1, 3, 2, 5, 2]",0,0,Plantarse
6384,0,"[3, 2, 5]",0,0,Plantarse
6385,0,"[6, 4, 2, 2, 6, 4]",0,0,Plantarse
6386,0,"[4, 6, 5, 2, 1, 4]",0,0,Plantarse
6387,0,"[3, 3, 5, 2, 2, 4]",0,0,Plantarse
6388,0,"[6, 5, 1, 3, 5, 2]",0,0,Plantarse
6389,0,"[2, 5, 5, 3, 6, 6]",0,0,Plantarse
6390,0,"[1, 1, 6, 3, 5, 1]",0,0,Plantarse
6391,0,"[4, 6, 5, 3, 2, 4]",0,0,Plantarse
6392,0,"[3, 1, 6, 2, 3, 4]",0,0,Plantarse
6393,0,"[4, 1, 6, 5, 3, 1]",0,0,Plantarse
6394,0,"[1, 3, 3, 3, 4, 4]",0,0,Plantarse
6395,0,"[2, 6, 6, 6, 1, 2]",0,0,Plantarse
6396,0,"[5, 2, 6, 1, 3, 3]",0,0,Plantarse
6397,0,"[2, 2, 4, 2, 1, 2]",0,0,Plantarse
6398,0,"[2, 3, 5, 2, 2, 4]",0,0,Plantarse
6399,0,"[1, 6, 6, 4, 6, 2]",0,0,Plantarse
6400,0,"[5, 1, 5, 2, 5, 5]",0,0,Plantarse
6401,0,"[3, 5, 5, 2, 5, 3]",0,0,Plantarse
6402,0,"[3, 1, 6, 5, 3, 6]",0,0,Plantarse
6403,0,"[4, 2, 6, 2, 6, 6]",0,0,Plantarse
6404,0,"[6, 4, 2, 4, 6, 4]",0,0,Plantarse
6405,0,"[5, 6, 4, 6, 1, 5]",0,0,Plantarse
6406,0,"[4, 4, 6, 5, 6]",0,0,Plantarse
6407,0,"[5, 6, 1, 5, 2, 3]",0,0,Plantarse
6408,0,"[3, 4, 6, 1, 4, 2]",0,0,Plantarse
6409,0,"[2, 5, 6, 3, 3, 2]",0,0,Plantarse
6410,0,"[1, 2]",0,0,Plantarse
6411,0,"[2, 3, 2, 5, 4, 4]",0,0,Plantarse
6412,0,"[3, 4, 6, 3, 4, 2]",0,0,Plantarse
6413,0,"[6, 5, 3, 3, 6, 4]",0,0,Plantarse
6414,0,"[6, 5, 5, 4, 4, 3]",0,0,Plantarse
6415,0,"[1, 1, 6, 4, 5, 2]",0,0,Plantarse
6416,0,"[1, 6, 2, 5, 5, 4]",0,0,Plantarse
6417,0,"[4, 5, 5, 1, 3, 2]",0,0,Plantarse
6418,0,"[6, 5, 2, 1, 5, 1]",0,0,Plantarse
6419,0,"[6, 5, 5, 5, 3, 5]",0,0,Plantarse
6420,0,"[3, 4, 1, 1, 3, 3]",0,0,Plantarse
6421,0,"[6, 6, 3, 2, 4, 1]",0,0,Plantarse
6422,0,"[1, 5, 5, 2, 2, 4]",0,0,Plantarse
6423,0,"[3, 4, 4, 3, 1, 6]",0,0,Plantarse
6424,0,"[1, 6, 3, 5, 4, 2]",0,0,Plantarse
6425,0,"[2, 4, 6, 1, 2, 1]",0,0,Plantarse
6426,0,"[6, 1, 3, 4, 6, 2]",0,0,Plantarse
6427,0,"[1, 4, 5, 6, 6, 1]",0,0,Plantarse
6428,0,"[5, 5, 6, 5, 4, 5]",0,0,Plantarse
6429,0,"[5, 3, 6, 5, 1, 5]",0,0,Plantarse
6430,0,"[2, 5, 5, 3, 3, 5]",0,0,Plantarse
6431,0,"[1, 2, 2, 6, 4, 3]",0,0,Plantarse
6432,0,"[1, 4, 6, 4, 4, 6]",0,0,Plantarse
6433,0,"[2, 5, 6, 5, 3, 6]",0,0,Plantarse
6434,0,"[5, 2, 6, 6, 2, 2]",0,0,Plantarse
6435,0,"[3, 6, 6, 2, 2, 6]",0,0,Plantarse
6436,0,"[5, 3, 2, 5, 4, 5]",0,0,Plantarse
6437,0,"[1, 3, 6, 5, 2, 6]",0,0,Plantarse
6438,0,"[6, 3, 1, 2]",0,0,Plantarse
6439,0,"[2, 6, 2, 6, 2, 4]",0,0,Plantarse
6440,0,"[1, 1, 3, 1, 5, 6]",0,0,Plantarse
6441,0,"[2, 6]",0,0,Plantarse
6442,0,"[6, 6, 5, 4, 3, 5]",0,0,Plantarse
6443,0,"[5, 6, 4, 5, 3, 3]",0,0,Plantarse
6444,0,"[5, 1, 3, 3, 2, 5]",0,0,Plantarse
6445,0,"[6, 1, 5, 3, 2, 5]",0,0,Plantarse
6446,0,"[4, 4, 3, 5, 6, 4]",0,0,Plantarse
6447,0,"[4, 6, 1, 5, 4, 1]",0,0,Plantarse
6448,0,"[1, 4, 6, 5, 5, 6]",0,0,Plantarse
6449,0,"[5, 2, 2, 3, 6, 3]",0,0,Plantarse
6450,0,"[6, 6, 6, 6, 1, 5]",0,0,Plantarse
6451,0,"[6, 1, 1, 1, 3, 6]",0,0,Plantarse
6452,0,"[4, 4, 6, 2, 4, 6]",0,0,Plantarse
6453,0,"[6, 2, 6, 3, 3, 1]",0,0,Plantarse
